Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25257995,SDGPOISON,COUNTRY,AFG,YEAR,2008,SEX,FMLE,,,,,,,3.2 [1.3-6.5],3.18715,1.31018,6.45311,,2021-02-09T16:20:15Z,2008,2008-01-01,2008-12-31
25257996,SDGPOISON,COUNTRY,AFG,YEAR,2009,SEX,FMLE,,,,,,,3.0 [1.3-6.2],3.03919,1.26014,6.17162,,2021-02-09T16:20:15Z,2009,2009-01-01,2009-12-31
25257997,SDGPOISON,COUNTRY,AFG,YEAR,2005,SEX,MLE,,,,,,,0.8 [0.3-1.7],0.79841,0.30675,1.67431,,2021-02-09T16:20:15Z,2005,2005-01-01,2005-12-31
25257998,SDGPOISON,COUNTRY,AFG,YEAR,2002,SEX,BTSX,,,,,,,2.3 [0.9-4.9],2.31225,0.86025,4.9148,,2021-02-09T16:20:15Z,2002,2002-01-01,2002-12-31
25257999,SDGPOISON,COUNTRY,AFG,YEAR,2012,SEX,BTSX,,,,,,,1.5 [0.6-3.0],1.47767,0.60173,3.0314,,2021-02-09T16:20:15Z,2012,2012-01-01,2012-12-31
25258000,SDGPOISON,COUNTRY,AFG,YEAR,2015,SEX,BTSX,,,,,,,1.1 [0.4-2.1],1.06684,0.44639,2.1325,,2021-02-09T16:20:15Z,2015,2015-01-01,2015-12-31
25258001,SDGPOISON,COUNTRY,AFG,YEAR,2017,SEX,BTSX,,,,,,,1.1 [0.5-2.2],1.10565,0.45621,2.23021,,2021-02-09T16:20:15Z,2017,2017-01-01,2017-12-31
25258002,SDGPOISON,COUNTRY,AFG,YEAR,2015,SEX,MLE,,,,,,,0.3 [0.1-0.7],0.32131,0.13301,0.67564,,2021-02-09T16:20:15Z,2015,2015-01-01,2015-12-31
25258003,SDGPOISON,COUNTRY,AFG,YEAR,2017,SEX,FMLE,,,,,,,1.9 [0.8-3.8],1.90402,0.78902,3.79439,,2021-02-09T16:20:15Z,2017,2017-01-01,2017-12-31
25258004,SDGPOISON,COUNTRY,AFG,YEAR,2001,SEX,FMLE,,,,,,,3.3 [1.3-7.0],3.34877,1.27125,6.99854,,2021-02-09T16:20:15Z,2001,2001-01-01,2001-12-31
25258005,SDGPOISON,COUNTRY,AFG,YEAR,2001,SEX,MLE,,,,,,,0.7 [0.3-1.5],0.68384,0.25342,1.47241,,2021-02-09T16:20:15Z,2001,2001-01-01,2001-12-31
25258006,SDGPOISON,COUNTRY,AFG,YEAR,2010,SEX,BTSX,,,,,,,1.7 [0.7-3.5],1.73017,0.71116,3.50768,,2021-02-09T16:20:15Z,2010,2010-01-01,2010-12-31
25258007,SDGPOISON,COUNTRY,AFG,YEAR,2006,SEX,FMLE,,,,,,,3.3 [1.3-6.7],3.26778,1.34757,6.66166,,2021-02-09T16:20:15Z,2006,2006-01-01,2006-12-31
25258008,SDGPOISON,COUNTRY,AFG,YEAR,2011,SEX,FMLE,,,,,,,2.8 [1.1-5.6],2.75003,1.12497,5.62083,,2021-02-09T16:20:15Z,2011,2011-01-01,2011-12-31
25258009,SDGPOISON,COUNTRY,AFG,YEAR,2003,SEX,FMLE,,,,,,,4.2 [1.6-8.8],4.20601,1.62105,8.77014,,2021-02-09T16:20:16Z,2003,2003-01-01,2003-12-31
25258010,SDGPOISON,COUNTRY,AFG,YEAR,2019,SEX,FMLE,,,,,,,1.8 [0.7-3.5],1.75946,0.73673,3.51313,,2021-02-09T16:20:16Z,2019,2019-01-01,2019-12-31
25258011,SDGPOISON,COUNTRY,AFG,YEAR,2019,SEX,BTSX,,,,,,,1.0 [0.4-2.0],1.00834,0.42199,2.02852,,2021-02-09T16:20:16Z,2019,2019-01-01,2019-12-31
25258012,SDGPOISON,COUNTRY,AFG,YEAR,2016,SEX,MLE,,,,,,,0.3 [0.1-0.6],0.28268,0.11852,0.58499,,2021-02-09T16:20:16Z,2016,2016-01-01,2016-12-31
25258013,SDGPOISON,COUNTRY,AFG,YEAR,2014,SEX,FMLE,,,,,,,2.1 [0.9-4.2],2.1316,0.88497,4.24334,,2021-02-09T16:20:16Z,2014,2014-01-01,2014-12-31
25258014,SDGPOISON,COUNTRY,AFG,YEAR,2014,SEX,BTSX,,,,,,,1.2 [0.5-2.5],1.23364,0.50999,2.48537,,2021-02-09T16:20:16Z,2014,2014-01-01,2014-12-31
25258015,SDGPOISON,COUNTRY,AFG,YEAR,2006,SEX,BTSX,,,,,,,1.9 [0.8-3.9],1.92925,0.79012,3.94841,,2021-02-09T16:20:16Z,2006,2006-01-01,2006-12-31
25258016,SDGPOISON,COUNTRY,AFG,YEAR,2015,SEX,FMLE,,,,,,,1.9 [0.8-3.7],1.8551,0.77773,3.67285,,2021-02-09T16:20:16Z,2015,2015-01-01,2015-12-31
25258017,SDGPOISON,COUNTRY,AFG,YEAR,2002,SEX,MLE,,,,,,,0.8 [0.3-1.8],0.8312,0.30464,1.76682,,2021-02-09T16:20:16Z,2002,2002-01-01,2002-12-31
25258858,SDGPOISON,COUNTRY,AGO,YEAR,2011,SEX,BTSX,,,,,,,2.8 [1.2-5.7],2.78248,1.1548,5.66725,,2021-02-09T16:20:41Z,2011,2011-01-01,2011-12-31
25258859,SDGPOISON,COUNTRY,AGO,YEAR,2016,SEX,FMLE,,,,,,,1.6 [0.6-3.4],1.58094,0.60219,3.44886,,2021-02-09T16:20:42Z,2016,2016-01-01,2016-12-31
25258860,SDGPOISON,COUNTRY,AGO,YEAR,2009,SEX,BTSX,,,,,,,3.0 [1.2-6.0],2.99167,1.2404,6.03897,,2021-02-09T16:20:42Z,2009,2009-01-01,2009-12-31
